Unnamed: 0,firstColumn,secondColumn,ssimScore,hsvScore,averageScore,cnnScore
99,image106.png,image108.png,60.27719113555268,42.370739579200745,1.2,0.34080637
100,image107.png,image109.png,51.86997476630464,99.7036874294281,1.1666666666666667,0.65183043
101,image108.png,image110.png,55.79565823234991,31.15293383598328,1.3333333333333333,0.50964284
102,image109.png,image111.png,58.28110460112944,99.84893798828124,1.1666666666666667,0.6811032
103,image110.png,image112.png,25.688328843122648,79.46133017539978,1.3333333333333333,0.44883516
104,image111.png,image113.png,37.07895767310363,86.05504631996155,1.0,0.539177
105,image112.png,image114.png,21.70851665177473,73.31193089485168,1.1666666666666667,0.40685964
106,image113.png,image115.png,26.23501200124175,77.87845134735107,1.0,0.19944564
107,image114.png,image116.png,44.702778207586015,97.083181142807,1.0,0.8071631
108,image115.png,image117.png,46.37190267848127,92.1484351158142,3.6666666666666665,0.3463485
109,image116.png,image118.png,36.97894459642104,77.00512409210205,1.1666666666666667,0.2526552
110,image117.png,image119.png,56.2459995697669,87.23471164703369,1.0,0.5555295
111,image118.png,image120.png,51.74696365982576,75.23099184036255,1.1666666666666667,0.4649982
112,image119.png,image121.png,48.87641853043752,59.45603847503662,1.0,0.50127786
113,image120.png,image122.png,62.48629067386311,68.50125193595886,2.5,0.79987264
114,image121.png,image123.png,51.35833847667723,70.79806923866272,2.5,0.45661336
115,image122.png,image124.png,58.80805640690456,69.07549500465393,1.1666666666666667,0.7405486
116,image123.png,image125.png,40.94593257513866,96.44035696983336,1.0,0.32783002
117,image124.png,image126.png,60.88626779318682,99.30803179740906,1.1666666666666667,0.7075671
118,image125.png,image127.png,38.51818068533838,96.70966863632202,1.0,0.40502393
119,image126.png,image128.png,49.59035764895397,99.29252862930298,1.0,0.57458675
120,image127.png,image129.png,62.86623805184446,98.68263602256776,1.0,0.8647176
121,image128.png,image130.png,87.04146058918518,99.99830722808838,4.0,0.94898486
122,image129.png,image130.png,92.11607824566444,99.99277591705322,4.0,0.90459645
123,image130.png,image132.png,17.18389713660289,69.47047114372253,1.0,0.314887
125,image132.png,image134.png,17.41533445377185,70.97725868225098,1.1666666666666667,0.39422673
127,image134.png,image136.png,82.293892403981,99.99550580978394,3.8333333333333335,0.93150806
128,image135.png,image137.png,60.600367901285054,99.14501905441284,4.0,0.59983736
129,image136.png,image138.png,57.23941378915159,99.44915175437929,1.3333333333333333,0.49155927
130,image137.png,image139.png,49.9599188135162,99.00493621826172,1.0,0.5265783
131,image138.png,image140.png,41.4854211772255,90.47898054122923,2.6666666666666665,0.46309376
132,image139.png,image141.png,49.1180622554225,99.49212074279784,1.8333333333333333,0.37808943
133,image140.png,image142.png,46.48521345307086,90.28327465057372,1.0,0.57383716
134,image141.png,image143.png,41.90503851356521,96.71114683151244,1.1666666666666667,0.3527687
135,image142.png,image144.png,46.57122119424127,98.64349365234376,1.0,0.4011979
136,image143.png,image145.png,50.516493920731406,97.01511263847352,1.3333333333333333,0.57538617
137,image144.png,image146.png,43.780360172300846,97.30501770973206,1.1666666666666667,0.5375883
138,image145.png,image147.png,35.89727690928437,97.49076962471008,1.1666666666666667,0.5006173
139,image146.png,image148.png,39.860015380461874,96.69196009635924,2.5,0.42597365
140,image147.png,image149.png,49.49477399655269,98.7488865852356,1.0,0.569685
141,image148.png,image150.png,48.18629226674048,98.04551601409912,1.0,0.4305383
142,image149.png,image151.png,61.206100357400175,71.32270336151123,1.0,0.41453484
143,image150.png,image152.png,61.07980787668612,99.87448453903198,1.0,0.42430565
144,image151.png,image153.png,49.34185486051926,67.61885285377502,1.0,0.61317676
145,image152.png,image154.png,62.55732811758211,99.8416781425476,1.6666666666666667,0.70761645
146,image153.png,image155.png,49.50719333424584,94.90222930908205,2.833333333333333,0.6497911
147,image154.png,image156.png,54.95328773126382,81.6162645816803,2.833333333333333,0.5182973
148,image155.png,image157.png,66.51366946485686,99.32312965393066,1.3333333333333333,0.82427955
149,image156.png,image158.png,55.19638358469581,82.56269097328186,1.5,0.6422274
150,image157.png,image159.png,69.13794525784681,99.73456859588624,1.1666666666666667,0.7631594
151,image158.png,image160.png,97.20947407096804,99.99879598617554,1.1666666666666667,0.97590333
152,image159.png,image161.png,97.3395304150265,99.99831914901732,3.5,0.94807994
153,image160.png,image162.png,52.71311629935999,99.32677745819092,4.0,0.45514762
154,image161.png,image163.png,53.43648235252139,99.24537539482117,1.0,0.51457095
155,image162.png,image164.png,48.07942730447503,99.15227890014648,1.0,0.49302542
156,image163.png,image165.png,47.72007513715107,98.49587678909302,1.0,0.5884274
157,image164.png,image166.png,64.48944274270531,97.68190383911131,1.0,0.5981674
158,image165.png,image167.png,44.13593333013572,98.94193410873412,1.6666666666666667,0.6297403
159,image166.png,image168.png,74.94969988727483,98.7513303756714,2.0,0.5540957
160,image167.png,image169.png,53.38041126805979,98.14788103103638,1.0,0.5180603
161,image168.png,image170.png,53.154845510070444,98.14685583114624,1.0,0.4482707
162,image169.png,image171.png,54.70174045358075,98.07302951812744,1.0,0.45269543
163,image170.png,image172.png,52.56890310100067,89.06360268592834,1.0,0.403161
164,image171.png,image173.png,50.15055410032833,97.7059841156006,1.1666666666666667,0.5547125
165,image172.png,image174.png,63.543797795432944,83.84453058242798,1.1666666666666667,0.5870843
166,image173.png,image175.png,55.371850801605206,99.01076555252077,1.1666666666666667,0.5143151
167,image174.png,image176.png,53.14112810633284,99.73474740982056,1.0,0.5081531
168,image175.png,image177.png,60.628789897139576,99.91766214370728,1.0,0.5762473
169,image176.png,image178.png,43.88735632651276,96.80083990097046,1.1666666666666667,0.3932107
170,image177.png,image179.png,45.9223670215992,93.4896469116211,1.0,0.4187994
171,image178.png,image180.png,51.316026718789765,98.05537462234496,1.0,0.35306263
172,image179.png,image181.png,40.2992341053223,92.54378080368042,1.0,0.5407476
173,image180.png,image182.png,30.65741418037249,49.52549934387207,1.3333333333333333,0.33263978
174,image181.png,image183.png,48.52230079239377,45.22469937801361,1.0,0.6936909
175,image182.png,image184.png,31.210052384509467,48.63041937351227,2.1666666666666665,0.474219
176,image183.png,image185.png,50.18276969358042,38.34688663482666,1.1666666666666667,0.5320928
177,image184.png,image186.png,47.70145678677571,99.31372404098512,1.0,0.4863572
178,image185.png,image187.png,45.728003277796034,99.51996803283691,1.0,0.50702804
179,image186.png,image188.png,48.82983730527459,99.6680498123169,1.0,0.43336493
180,image187.png,image189.png,54.275908340744095,99.78354573249815,1.0,0.556239
181,image188.png,image190.png,47.8108855133292,86.81424856185913,1.0,0.51980627
182,image189.png,image191.png,47.55037678078487,97.8925347328186,1.1666666666666667,0.48940176
183,image190.png,image192.png,39.64468808289418,83.84560942649841,1.1666666666666667,0.41129798
184,image191.png,image193.png,44.46949674323484,98.79504442214966,1.0,0.5167212
185,image192.png,image194.png,35.540214659744215,17.31187105178833,3.0,0.449092
186,image193.png,image195.png,54.15805238824449,99.68278408050536,1.1666666666666667,0.4098919
187,image194.png,image196.png,56.87137596076288,21.880269050598145,1.3333333333333333,0.5255865
188,image195.png,image197.png,57.17475644606028,99.58570599555968,1.1666666666666667,0.72038114
189,image196.png,image198.png,59.51076647692596,99.76902604103088,1.6666666666666667,0.6897182
190,image197.png,image199.png,46.62263676145773,97.12828397750854,1.3333333333333333,0.6638402
191,image198.png,image200.png,55.62398429205434,99.79853630065918,1.3333333333333333,0.6034298
192,image199.png,image201.png,50.307839126900646,96.9169855117798,1.1666666666666667,0.690318
193,image200.png,image202.png,53.43963608017622,94.89642381668092,1.3333333333333333,0.4464261
194,image201.png,image203.png,53.68767571443893,64.18503522872925,2.0,0.39813802
195,image202.png,image204.png,46.00120651247198,94.58324313163756,1.8333333333333333,0.4706655
196,image203.png,image205.png,32.25339172562806,62.19107508659363,1.1666666666666667,0.36012053
197,image204.png,image206.png,48.45952004212232,99.7304916381836,1.0,0.5323777
198,image205.png,image207.png,38.49032317366188,95.61419486999512,1.1666666666666667,0.5196346
199,image206.png,image208.png,57.43375763518792,96.68284058570862,1.1666666666666667,0.7569728
200,image207.png,image209.png,55.71380035972405,96.88459634780884,1.4285714285714286,0.62784207
201,image208.png,image210.png,20.25445456722475,80.58888912200928,1.2857142857142858,0.3334602
202,image209.png,image211.png,30.751795571929584,42.56608486175537,1.0,0.38836497
203,image210.png,image212.png,21.036975357668048,85.57674288749695,1.1428571428571428,0.29392958
204,image211.png,image213.png,30.230502912000997,42.4433171749115,1.0,0.42724013
205,image212.png,image214.png,35.88291657640288,99.43807721138,1.1428571428571428,0.24685955
206,image213.png,image215.png,51.11989227735128,61.63101196289063,1.1428571428571428,0.72040695
207,image214.png,image216.png,48.57528075003789,99.58117008209229,1.2857142857142858,0.6468717
208,image215.png,image217.png,52.40180038575121,61.37027740478516,3.0,0.6442482
209,image216.png,image218.png,44.105477744657065,98.34645986557008,1.1428571428571428,0.53403664
210,image217.png,image219.png,44.27070060810988,99.80210065841676,1.0,0.60760534
211,image218.png,image219.png,43.29966247513901,97.92606830596924,2.4285714285714284,0.4687004
212,image219.png,image221.png,39.681790237857975,98.1339395046234,2.571428571428572,0.340785
214,image221.png,image223.png,44.55936009546779,97.8458046913147,2.571428571428572,0.31519887
216,image223.png,image225.png,49.36758451261071,99.8033046722412,2.2857142857142856,0.4714942
217,image224.png,image226.png,46.647646647418334,99.40953254699708,2.142857142857143,0.5706269
218,image225.png,image227.png,57.003574983439655,99.44320917129517,2.571428571428572,0.62749034
219,image226.png,image228.png,28.55303634090565,63.23675513267517,1.0,0.46090034
220,image227.png,image229.png,37.52854082058778,98.19469451904295,1.0,0.43232098
221,image228.png,image230.png,24.55249619956911,66.32170677185059,1.2857142857142858,0.3812126
222,image229.png,image231.png,31.9640116570392,99.70791339874268,1.2857142857142858,0.40202087
223,image230.png,image232.png,32.40446176150623,97.21570014953612,1.1428571428571428,0.36917153
224,image231.png,image233.png,42.23198870018173,99.12757873535156,1.1428571428571428,0.5391871
225,image232.png,image234.png,49.60313951580147,97.78399467468262,2.857142857142857,0.6220664
226,image233.png,image235.png,41.93566266741273,98.87532591819765,3.2857142857142856,0.47773057
227,image234.png,image236.png,42.867029006232926,99.60525631904602,1.2857142857142858,0.49499458
228,image235.png,image237.png,54.18058654700555,96.35267853736876,1.1428571428571428,0.59191555
229,image236.png,image238.png,42.39337059013357,99.66806173324584,1.1428571428571428,0.45380342
230,image237.png,image239.png,60.48418992300948,99.3744134902954,1.1428571428571428,0.732511
231,image238.png,image240.png,53.12775430347612,99.3422031402588,2.7142857142857144,0.75542873
232,image239.png,image241.png,56.07735213461247,99.69141483306883,3.0,0.84778523
233,image240.png,image242.png,56.86304113100616,98.64973425865172,3.142857142857143,0.5205755
234,image241.png,image243.png,44.96449777127044,98.79854917526244,1.0,0.68386436
235,image242.png,image244.png,51.47666597109919,83.18326473236084,1.2857142857142858,0.54016846
236,image243.png,image245.png,44.472883737338464,92.94138550758362,1.1428571428571428,0.64174855
237,image244.png,image246.png,45.51090603005123,84.1094434261322,1.1428571428571428,0.6227615
238,image245.png,image247.png,52.76972608615189,91.54741168022156,1.4285714285714286,0.4968149
239,image246.png,image248.png,47.384964887522585,98.40664863586426,1.0,0.36721584
240,image247.png,image249.png,53.22179782729209,98.90241622924805,1.1428571428571428,0.5509279
241,image248.png,image250.png,47.78259464762176,97.33350872993468,2.4285714285714284,0.45892692
242,image249.png,image251.png,47.5376683198294,99.38879013061523,1.0,0.5986917
243,image250.png,image252.png,34.65723162343705,89.37386274337769,1.1428571428571428,0.43671635
244,image251.png,image253.png,44.73159426656312,96.1240530014038,1.0,0.70634806
245,image252.png,image254.png,30.549848295252424,86.50697469711304,1.1428571428571428,0.50265104
246,image253.png,image255.png,43.971968109060896,91.2808895111084,1.2857142857142858,0.41862738
247,image254.png,image256.png,45.8397714141425,34.66605544090271,1.0,0.3886665
248,image255.png,image257.png,47.59713612520674,96.37705087661745,1.0,0.5537868
249,image256.png,image258.png,49.72248264776462,31.94454610347748,1.0,0.34443638
250,image257.png,image259.png,40.97408784990874,95.645409822464,1.1428571428571428,0.60658735
251,image258.png,image260.png,49.40587442608989,98.1649935245514,1.1428571428571428,0.8237107
252,image259.png,image261.png,40.96292071806189,94.98090744018556,1.2857142857142858,0.6995008
253,image260.png,image262.png,42.8251422339943,96.27343416213988,1.1428571428571428,0.6971818
254,image261.png,image263.png,38.81988536017093,98.8376259803772,2.571428571428572,0.63187826
255,image262.png,image264.png,49.45150154400013,98.15938472747804,1.0,0.5664718
256,image263.png,image265.png,41.95367523156337,99.8415470123291,1.1428571428571428,0.65482366
257,image264.png,image266.png,52.0581824890753,99.659526348114,1.0,0.63697016
258,image265.png,image267.png,49.21654222211328,95.4472839832306,2.142857142857143,0.6101787
259,image266.png,image268.png,41.932453071790114,94.48264241218568,1.0,0.5382196
260,image267.png,image269.png,59.38580557697538,97.35108613967896,1.0,0.53428006
261,image268.png,image270.png,52.71888687069551,95.09111642837524,1.2857142857142858,0.6489196
262,image269.png,image271.png,52.19532739857614,99.6540904045105,1.0,0.52595973
263,image270.png,image272.png,53.041721406498965,40.78647792339325,1.1428571428571428,0.45557848
264,image271.png,image273.png,57.80562793819062,36.58994436264038,1.0,0.6300783
265,image272.png,image274.png,34.2246060807491,47.841838002204895,1.2857142857142858,0.6124414
266,image273.png,image275.png,48.98877081359287,39.032259583473206,1.4285714285714286,0.5323662
267,image274.png,image276.png,35.15683550757309,98.1895923614502,1.4285714285714286,0.44587162
268,image275.png,image277.png,44.607253263522026,92.7515983581543,2.142857142857143,0.64033073
269,image276.png,image278.png,37.353291459391215,99.70461130142212,3.0,0.6125715
270,image277.png,image279.png,19.858639844968582,76.75747871398926,1.2857142857142858,0.5432243
271,image278.png,image280.png,25.754569826190743,92.13254451751708,1.0,0.4416315
272,image279.png,image281.png,19.241232811690864,81.12663626670837,1.2857142857142858,0.50691557
273,image280.png,image282.png,27.25661597902704,88.52624297142029,1.0,0.5849353
274,image281.png,image283.png,53.553068512699575,98.12036752700806,1.2857142857142858,0.6924404
275,image282.png,image284.png,33.3260702947754,95.11706829071044,1.8571428571428568,0.45006868
276,image283.png,image285.png,47.65473722698345,85.6832504272461,1.0,0.55905616
277,image284.png,image286.png,29.96516877054139,98.75020384788512,1.1428571428571428,0.48620227
278,image285.png,image287.png,37.3120313795518,88.88969421386719,1.0,0.44434172
279,image286.png,image288.png,35.875508096902074,99.93855953216551,1.0,0.634166
280,image287.png,image289.png,36.97478325463079,98.55535626411438,1.2857142857142858,0.3677495
281,image288.png,image290.png,36.1222242953285,98.23460578918456,1.1428571428571428,0.48095006
282,image289.png,image291.png,89.75712786136052,99.99040365219116,1.0,0.9608471
283,image290.png,image292.png,51.09360301757302,93.90822052955627,4.0,0.4360333
284,image291.png,image293.png,44.58905613862856,99.05540943145752,1.0,0.32214442
285,image292.png,image294.png,56.16452756893794,94.39250230789185,1.0,0.4834785
286,image293.png,image295.png,49.32547358007226,99.86063241958618,2.0,0.37051052
287,image294.png,image296.png,45.3082251426045,79.1092038154602,1.1428571428571428,0.35103446
288,image295.png,image297.png,48.99976784899722,86.13479137420654,1.0,0.53924257
289,image296.png,image298.png,56.09027578205461,78.0247688293457,1.5714285714285714,0.53078973
290,image297.png,image299.png,52.99391300032954,59.452271461486816,1.5714285714285714,0.45029068
291,image298.png,image300.png,35.97614391044878,71.79175615310669,1.4285714285714286,0.3299971
292,image299.png,image301.png,51.94620288251778,60.98068952560425,1.5714285714285714,0.5483775
293,image300.png,image302.png,29.63495711916725,95.05016803741456,1.7142857142857142,0.40684277
294,image301.png,image303.png,46.966685148102464,55.24383783340454,1.0,0.35452488
295,image302.png,image304.png,52.59236627877887,99.73704814910889,1.1428571428571428,0.49913356
296,image303.png,image305.png,58.268576434766594,99.90259408950806,1.0,0.5814694
297,image304.png,image306.png,58.32925851663667,99.8804807662964,1.1428571428571428,0.66874105
298,image305.png,image307.png,77.63050406206798,99.99526143074036,1.2857142857142858,0.93936807
299,image306.png,image308.png,49.83688475795746,99.73821640014648,3.571428571428572,0.43560433
300,image307.png,image309.png,46.93494665207753,99.76177215576172,1.0,0.5129587
301,image308.png,image310.png,74.69310258264508,99.7239112854004,1.0,0.90987456
302,image309.png,image311.png,42.391880239323726,98.74261021614076,3.8333333333333335,0.8383976
303,image310.png,image312.png,40.55604016445464,97.93655276298524,2.833333333333333,0.8200486
304,image311.png,image313.png,34.45449659141326,95.09825706481934,2.833333333333333,0.4201444
305,image312.png,image314.png,34.102035921772526,94.5542573928833,1.0,0.46447816
306,image313.png,image315.png,32.14877655380041,96.40674591064452,1.0,0.4570577
307,image314.png,image316.png,31.51622900050077,95.27102708816528,1.3333333333333333,0.38408807
308,image315.png,image317.png,51.41376364134022,99.95129108428956,1.0,0.4850433
309,image316.png,image318.png,40.01204373929109,80.39880990982056,1.0,0.65185606
310,image317.png,image319.png,58.165293784042746,98.1703519821167,1.0,0.5931491
311,image318.png,image320.png,43.423629318380655,77.10269093513489,1.0,0.5947951
312,image319.png,image321.png,45.0720969482494,98.75777959823608,1.0,0.50841856
313,image320.png,image322.png,59.280793374123,45.72660326957703,1.0,0.66076016
314,image321.png,image323.png,12.59375292427226,65.73081016540527,1.0,0.2893389
315,image322.png,image324.png,43.95561597363122,43.345749378204346,1.0,0.5044862
316,image323.png,image325.png,13.883727338774118,13.22481483221054,1.0,0.2501714
317,image324.png,image326.png,47.98181455444344,99.92717504501344,1.0,0.6284209
318,image325.png,image327.png,48.2298362068946,43.609967827796936,1.0,0.52190304
319,image326.png,image328.png,48.651509060545166,94.75632905960084,2.0,0.52502036
320,image327.png,image329.png,52.22817714478357,6.417349725961685,2.333333333333333,0.4188932
321,image328.png,image330.png,49.86273975746095,92.891526222229,2.0,0.41822267
322,image329.png,image331.png,36.39148595379956,96.7690646648407,1.0,0.43389633
323,image330.png,image332.png,39.98223293808736,94.70577239990234,1.0,0.37228823
324,image331.png,image333.png,40.003571251183295,99.28770065307616,1.0,0.64327866
325,image332.png,image334.png,43.27104207263009,98.86434078216551,1.0,0.39761716
326,image333.png,image335.png,53.10053203043695,96.94709777832033,1.0,0.6096902
327,image334.png,image336.png,53.78296821771266,99.31214451789856,1.0,0.6391487
328,image335.png,image337.png,51.9007397450531,99.15744066238403,1.1666666666666667,0.55752593
329,image336.png,image338.png,59.452259621622304,99.21646118164062,1.0,0.7736603
330,image337.png,image339.png,49.52666464959138,98.69036674499512,1.0,0.5747356
331,image338.png,image340.png,56.60588680313665,90.05293250083923,1.0,0.39611042
332,image339.png,image341.png,58.20112548793352,89.74881172180176,1.0,0.46409947
333,image340.png,image342.png,38.57377411054274,81.4635157585144,1.0,0.70719874
334,image341.png,image343.png,27.73875961573016,77.57185101509094,2.833333333333333,0.59720284
335,image342.png,image344.png,43.24160107725093,99.74632263183594,2.6666666666666665,0.7391622
336,image343.png,image345.png,25.83286786901564,8.096947520971298,3.0,0.3415429
337,image344.png,image346.png,23.038419867527114,81.7621111869812,2.5,0.40245217
338,image345.png,image347.png,53.66627873930382,14.405818283557892,1.0,0.36804536
339,image346.png,image348.png,52.15210456836628,40.85520505905152,1.0,0.43525314
340,image347.png,image349.png,35.230543980398274,93.9383029937744,1.1666666666666667,0.5414846
341,image348.png,image350.png,40.66365751848358,40.08250236511231,2.333333333333333,0.59630555
342,image349.png,image351.png,34.03761016862316,79.25916910171509,1.3333333333333333,0.59260494
343,image350.png,image352.png,29.849347174039988,92.44133234024048,2.5,0.4194813
344,image351.png,image353.png,39.82288914956435,79.07031178474426,1.5,0.30655724
345,image352.png,image354.png,31.86906557095363,98.1615662574768,1.0,0.24174821
346,image353.png,image355.png,36.67812598738036,99.42973852157591,1.0,0.44068128
347,image354.png,image356.png,42.67235563275511,98.87171983718872,1.0,0.42013276
348,image355.png,image357.png,37.20522220504476,98.9932417869568,1.0,0.52910423
349,image356.png,image358.png,37.21655072028395,99.55685138702393,2.1666666666666665,0.4478053
350,image357.png,image359.png,40.22772868265799,98.10341596603394,1.0,0.44344825
351,image358.png,image360.png,40.03582078437227,88.17253112792969,1.0,0.5532744
352,image359.png,image361.png,34.98078240529712,97.84872531890868,1.0,0.41938382
353,image360.png,image362.png,31.662812817306374,88.19905519485474,1.0,0.5130328
354,image361.png,image363.png,43.37256757640999,74.30791854858398,1.0,0.50153196
355,image362.png,image364.png,41.344415842872046,73.70354533195496,1.0,0.5734849
356,image363.png,image365.png,47.69270333659213,17.040783166885376,1.0,0.3098825
357,image364.png,image366.png,47.81240748427907,17.79932528734207,1.0,0.38226014
358,image365.png,image367.png,25.118090903288465,17.71572232246399,1.0,0.41008773
359,image366.png,image368.png,25.544594418919697,17.421679198741913,1.0,0.4250013
